date;market;advert;sales_indx;NA_marker;Q_NA_marker;Q_NA
15.03.2008;4;0;1.16593878768187;0;17;1
15.03.2008;5;0;1.19807092565196;0;17;1
15.03.2008;6;0;0.990859754760101;0;11;1
15.03.2008;7;0;1.08863247537455;0;16;1
15.03.2008;8;0;1.12695456960791;0;18;1
16.03.2008;1;0;0.993366900692587;0;16;1
16.03.2008;2;0;;1;14;1
16.03.2008;3;0;1.01693502896659;0;17;1
16.03.2008;4;0;1.1283312599545001;0;17;1
16.03.2008;5;0;1.16168302308445;0;17;1
16.03.2008;6;0;0.9491716645906509;0;11;1
16.03.2008;7;0;1.0641455819060899;0;16;1
16.03.2008;8;0;1.10229609539086;0;18;1
17.03.2008;1;0;1.00998315948765;0;16;1
17.03.2008;2;0;;1;15;1
17.03.2008;3;0;0.997144283391338;0;17;1
17.03.2008;4;0;1.13717222112248;0;17;1
17.03.2008;5;0;1.15832305118421;0;17;1
17.03.2008;6;0;0.938707554580514;0;11;1
17.03.2008;7;0;;1;17;1
17.03.2008;8;0;1.1109414090723502;0;18;1
18.03.2008;1;0;1.0223951158851101;0;16;1
18.03.2008;2;0;1.1994236357515902;0;15;1
18.03.2008;3;0;0.986226009109228;0;17;1
18.03.2008;4;0;1.1312028538338101;0;17;1
18.03.2008;5;0;;1;18;1
18.03.2008;6;0;0.920792297518903;0;11;1
18.03.2008;7;0;1.06162437090145;0;17;1
18.03.2008;8;0;1.10349279363021;0;18;1
19.03.2008;1;0;1.0313774258758002;0;16;1
19.03.2008;2;0;;1;16;1
19.03.2008;3;0;0.9673569231630871;0;17;1
19.03.2008;4;0;1.12885469421014;0;17;1
19.03.2008;5;0;1.13125478841866;0;18;1
19.03.2008;6;0;0.909884152594794;0;11;1
19.03.2008;7;0;1.07219914821633;0;17;1
19.03.2008;8;0;1.09462112016812;0;18;1
20.03.2008;1;0;1.0383542111375899;0;16;1
20.03.2008;2;0;1.1955958094659298;0;16;1
20.03.2008;3;0;;1;18;1
20.03.2008;4;0;1.12746233052893;0;17;1
20.03.2008;5;0;1.1438493435207702;0;18;1
20.03.2008;6;0;0.9134722781397792;0;11;1
20.03.2008;7;0;1.07020187895133;0;17;1
20.03.2008;8;0;;1;19;1
21.03.2008;1;0;1.06555861733055;0;16;1
21.03.2008;2;0;1.21933444749893;0;16;1
21.03.2008;3;0;;1;19;1
21.03.2008;4;0;1.16064927826924;0;17;1
21.03.2008;5;0;1.1839785848683702;0;18;1
21.03.2008;6;0;0.9419044886006149;0;11;1
21.03.2008;7;0;1.08805959646738;0;17;1
21.03.2008;8;0;1.10961338651052;0;19;1
22.03.2008;1;0;1.0547648367092801;0;16;1
22.03.2008;2;0;;1;17;1
22.03.2008;3;0;0.9945013783487902;0;19;1
22.03.2008;4;0;1.16430177540751;0;17;1
22.03.2008;5;0;1.18782761403324;0;18;1
22.03.2008;6;0;0.9303307236491509;0;11;1
22.03.2008;7;0;1.0873456145751;0;17;1
22.03.2008;8;0;1.1113963901592399;0;19;1
23.03.2008;1;0;1.0161557040789;0;16;1
23.03.2008;2;0;1.20172484708724;0;17;1
23.03.2008;3;0;0.968430460169636;0;19;1
23.03.2008;4;0;1.1242092922593;0;17;1
23.03.2008;5;0;1.17288463715575;0;18;1
23.03.2008;6;0;;1;12;1
23.03.2008;7;0;1.05445342464497;0;17;1
23.03.2008;8;0;;1;20;1
24.03.2008;1;0;1.01758492953643;0;16;1
24.03.2008;2;0;1.2225838396979098;0;17;1
24.03.2008;3;0;0.963415078484662;0;19;1
24.03.2008;4;0;1.1178054076213402;0;17;1
24.03.2008;5;0;1.1832348754522;0;18;1
24.03.2008;6;0;0.915865018738825;0;12;1
24.03.2008;7;0;1.05013650764902;0;17;1
24.03.2008;8;0;1.0933671351582501;0;20;1
25.03.2008;1;0;0.997578588655803;0;16;1
25.03.2008;2;0;;1;18;1
25.03.2008;3;0;0.9513832953514929;0;19;1
25.03.2008;4;0;1.110777113954;0;17;1
25.03.2008;5;0;1.18066570255092;0;18;1
25.03.2008;6;0;;1;13;1
25.03.2008;7;0;1.0351332002331;0;17;1
25.03.2008;8;0;;1;21;1
26.03.2008;1;0;0.9931434110479159;0;16;1
26.03.2008;2;0;;1;19;1
26.03.2008;3;0;0.9641288613493579;0;19;1
26.03.2008;4;0;1.10960619079504;0;17;1
26.03.2008;5;0;1.19235074468916;0;18;1
26.03.2008;6;0;0.916455530465038;0;13;1
26.03.2008;7;0;1.03210841827987;0;17;1
26.03.2008;8;0;;1;22;1
27.03.2008;1;0;1.0069213689882601;0;16;1
27.03.2008;2;0;1.2611966181931598;0;19;1
27.03.2008;3;0;0.9738753218399391;0;19;1
27.03.2008;4;0;1.10114451864369;0;17;1
27.03.2008;5;0;1.1951405712061498;0;18;1
27.03.2008;6;0;;1;14;1
27.03.2008;7;0;1.0398097140936;0;17;1
27.03.2008;8;0;1.10993404454253;0;22;1
28.03.2008;1;0;1.04127623270121;0;16;1
28.03.2008;2;0;;1;20;1
28.03.2008;3;0;1.02130796559816;0;19;1
28.03.2008;4;0;1.12370696563375;0;17;1
28.03.2008;5;0;1.2232480294472399;0;18;1
28.03.2008;6;0;0.956019923408563;0;14;1
28.03.2008;7;0;1.0908257130165602;0;17;1
28.03.2008;8;0;;1;23;1
29.03.2008;1;0;1.0300710954087;0;16;1
29.03.2008;2;0;1.30356924222651;0;20;1
29.03.2008;3;0;1.0231863972406199;0;19;1
29.03.2008;4;0;1.11472994254971;0;17;1
29.03.2008;5;0;;1;19;1
29.03.2008;6;0;0.956138090673078;0;14;1
29.03.2008;7;0;1.0876744542621901;0;17;1
29.03.2008;8;0;1.15692387459241;0;23;1
30.03.2008;1;0;0.993077984048761;0;16;1
30.03.2008;2;0;;1;21;1
30.03.2008;3;0;0.9936936909664971;0;19;1
30.03.2008;4;0;1.0888199418107;0;17;1
30.03.2008;5;0;1.1859288564648502;0;19;1
30.03.2008;6;0;0.932864797860712;0;14;1
30.03.2008;7;0;1.04508325493988;0;17;1
30.03.2008;8;0;1.1196669530083;0;23;1
31.03.2008;1;0;0.9982995480639051;0;16;1
31.03.2008;2;0;;1;22;1
31.03.2008;3;0;1.0003623393338599;0;19;1
31.03.2008;4;0;;1;18;1
31.03.2008;5;0;1.20604823946526;0;19;1
31.03.2008;6;0;0.9445572913302371;0;14;1
31.03.2008;7;0;1.04070579810567;0;17;1
31.03.2008;8;0;1.11135468160399;0;23;1
01.04.2008;1;0;1.0919111271447601;0;16;1
01.04.2008;2;0;;1;23;1
01.04.2008;3;0;1.1129929023993899;0;19;1
01.04.2008;4;0;1.1850720722713401;0;18;1
01.04.2008;5;0;1.32770869004468;0;19;1
01.04.2008;6;0;;1;15;1
01.04.2008;7;0;1.12707499087603;0;17;1
01.04.2008;8;0;1.21382705461925;0;23;1
02.04.2008;1;0;1.10755711472745;0;16;1
02.04.2008;2;0;1.4424365124288703;0;23;1
02.04.2008;3;0;1.12217870181038;0;19;1
02.04.2008;4;0;1.1864318628115902;0;18;1
02.04.2008;5;0;1.3432659123906399;0;19;1
02.04.2008;6;0;;1;16;1
02.04.2008;7;0;;1;18;1
02.04.2008;8;0;1.20778610899171;0;23;1
03.04.2008;1;0;1.1092744883445602;0;16;1
03.04.2008;2;0;1.46478848034678;0;23;1
03.04.2008;3;0;1.12849220692992;0;19;1
03.04.2008;4;0;1.1877778084113;0;18;1
03.04.2008;5;0;1.35911352391085;0;19;1
03.04.2008;6;0;1.0594781906517599;0;16;1
03.04.2008;7;0;;1;19;1
03.04.2008;8;0;1.1977862731600901;0;23;1
04.04.2008;1;0;1.13900928137053;0;16;1
04.04.2008;2;0;;1;24;1
04.04.2008;3;0;;1;20;1
04.04.2008;4;0;;1;19;1
04.04.2008;5;0;1.39731576250209;0;19;1
04.04.2008;6;0;1.09094180794215;0;16;1
04.04.2008;7;0;1.1647489732060399;0;19;1
04.04.2008;8;0;1.21435356816167;0;23;1
05.04.2008;1;0;1.14108935595922;0;16;1
05.04.2008;2;0;1.5322669812019598;0;24;1
05.04.2008;3;0;1.18360966591744;0;20;1
05.04.2008;4;0;1.21709212740267;0;19;1
05.04.2008;5;0;1.41765353225156;0;19;1
05.04.2008;6;0;;1;17;1
05.04.2008;7;0;1.17982334884775;0;19;1
05.04.2008;8;0;;1;24;1
06.04.2008;1;0;1.1073595957841;0;16;1
06.04.2008;2;0;;1;25;1
06.04.2008;3;0;1.1694917632781499;0;20;1
06.04.2008;4;0;1.1997414283625;0;19;1
06.04.2008;5;0;1.4029349688822201;0;19;1
06.04.2008;6;0;1.03104718549256;0;17;1
06.04.2008;7;0;1.15573238197075;0;19;1
06.04.2008;8;0;1.20090019364952;0;24;1
07.04.2008;1;0;1.09411862148293;0;16;1
07.04.2008;2;0;;1;26;1
07.04.2008;3;0;;1;21;1
07.04.2008;4;0;1.19136667881801;0;19;1
07.04.2008;5;0;1.4005831161366498;0;19;1
07.04.2008;6;0;1.02684700830206;0;17;1
07.04.2008;7;0;1.13639474833485;0;19;1
07.04.2008;8;0;;1;25;1
08.04.2008;1;0;1.0654308917905402;0;16;1
08.04.2008;2;0;1.4797013930327099;0;26;1
08.04.2008;3;0;1.17043260700874;0;21;1
08.04.2008;4;0;1.19485558024585;0;19;1
08.04.2008;5;0;1.3953983076989498;0;19;1
08.04.2008;6;0;;1;18;1
08.04.2008;7;0;1.11982556018815;0;19;1
08.04.2008;8;0;1.20557686186364;0;25;1
09.04.2008;1;0;1.0371826573224898;0;16;1
09.04.2008;2;0;1.47482340407559;0;26;1
09.04.2008;3;0;1.16298259295772;0;21;1
09.04.2008;4;0;1.1960835379245802;0;19;1
09.04.2008;5;0;;1;20;1
09.04.2008;6;0;1.02042525934154;0;18;1
09.04.2008;7;0;1.1064467495756898;0;19;1
09.04.2008;8;0;1.2203333204831899;0;25;1
10.04.2008;1;0;1.02947709670195;0;16;1
10.04.2008;2;0;1.4844896537551697;0;26;1
10.04.2008;3;0;1.15014194219261;0;21;1
10.04.2008;4;0;1.20765185461576;0;19;1
10.04.2008;5;0;1.3771491501119302;0;20;1
10.04.2008;6;0;1.0150329164443601;0;18;1
10.04.2008;7;0;1.09846618079403;0;19;1
10.04.2008;8;0;1.2403887633291901;0;25;1
11.04.2008;1;0;1.06634753432659;0;16;1
11.04.2008;2;0;1.5096114993778402;0;26;1
11.04.2008;3;0;1.1573678845983602;0;21;1
11.04.2008;4;0;1.23367713255495;0;19;1
11.04.2008;5;0;1.40327871130978;0;20;1
11.04.2008;6;0;;1;19;1
11.04.2008;7;0;1.11252424880948;0;19;1
11.04.2008;8;0;1.2826528198353302;0;25;1
12.04.2008;1;0;1.0648520579764;0;16;1
12.04.2008;2;0;1.52112710290059;0;26;1
12.04.2008;3;0;1.14632584328832;0;21;1
12.04.2008;4;0;;1;20;1
12.04.2008;5;0;1.3949474712768501;0;20;1
12.04.2008;6;0;;1;20;1
12.04.2008;7;0;1.10038393002809;0;19;1
12.04.2008;8;0;1.29986063517486;0;25;1
13.04.2008;1;0;1.02686674040958;0;16;1
13.04.2008;2;0;1.49568856646586;0;26;1
13.04.2008;3;0;1.10275985549084;0;21;1
13.04.2008;4;0;1.19896041083645;0;20;1
13.04.2008;5;0;1.3704743249718299;0;20;1
13.04.2008;6;0;0.9861805209934891;0;20;1
13.04.2008;7;0;1.06204027925029;0;19;1
13.04.2008;8;0;1.2643068192283202;0;25;1
14.04.2008;1;0;1.0144300470899301;0;16;1
14.04.2008;2;0;;1;27;1
14.04.2008;3;0;1.08607122412613;0;21;1
14.04.2008;4;0;;1;21;1
14.04.2008;5;0;1.3718778192812902;0;20;1
14.04.2008;6;0;;1;21;1
14.04.2008;7;0;;1;20;1
14.04.2008;8;0;1.27153131632952;0;25;1
15.04.2008;1;0;1.00034599053223;0;16;1
15.04.2008;2;0;1.4957073829292602;0;27;1
15.04.2008;3;0;1.07867677165058;0;21;1
15.04.2008;4;0;1.19263273570058;0;21;1
15.04.2008;5;0;;1;21;1
15.04.2008;6;0;1.00581892646955;0;21;1
15.04.2008;7;0;1.05735426839877;0;20;1
15.04.2008;8;0;1.27795375308651;0;25;1
16.04.2008;1;0;1.0071426307774498;0;16;1
16.04.2008;2;0;1.51075623070711;0;27;1
16.04.2008;3;0;1.08041173726955;0;21;1
16.04.2008;4;0;1.2011998290701298;0;21;1
16.04.2008;5;0;1.38113251587378;0;21;1
16.04.2008;6;0;;1;22;1
16.04.2008;7;0;1.0702742887785899;0;20;1
16.04.2008;8;0;1.2887461834923;0;25;1
17.04.2008;1;0;1.00446133097496;0;16;1
17.04.2008;2;0;1.5084522437564498;0;27;1
17.04.2008;3;0;1.07176533563795;0;21;1
17.04.2008;4;0;;1;22;1
17.04.2008;5;0;1.3809353605911698;0;21;1
17.04.2008;6;0;1.0444505186918198;0;22;1
17.04.2008;7;0;1.08408818578384;0;20;1
17.04.2008;8;0;1.30624219905735;0;25;1
18.04.2008;1;0;1.03852501649783;0;16;1
18.04.2008;2;0;1.54485404054868;0;27;1
18.04.2008;3;0;1.11577395232459;0;21;1
18.04.2008;4;0;1.2567221457628301;0;22;1
18.04.2008;5;0;1.41863754417244;0;21;1
18.04.2008;6;0;1.0848415296494;0;22;1
18.04.2008;7;0;1.1211324894891002;0;20;1
18.04.2008;8;0;1.3486069311395001;0;25;1
19.04.2008;1;0;1.0400085590147499;0;16;1
19.04.2008;2;0;1.53646680917324;0;27;1
19.04.2008;3;0;1.12558049455278;0;21;1
19.04.2008;4;0;1.25678607368421;0;22;1
19.04.2008;5;0;1.4155860360753403;0;21;1
19.04.2008;6;0;;1;23;1
19.04.2008;7;0;1.1324963894684499;0;20;1
19.04.2008;8;0;1.3511803615907498;0;25;1
20.04.2008;1;0;1.00663566844965;0;16;1
20.04.2008;2;0;1.49505093919208;0;27;1
20.04.2008;3;0;1.11032096198901;0;21;1
20.04.2008;4;0;1.2228752291351102;0;22;1
20.04.2008;5;0;1.39782863741365;0;21;1
20.04.2008;6;0;;1;24;1
20.04.2008;7;0;1.11277077801108;0;20;1
20.04.2008;8;0;1.32730333266181;0;25;1
21.04.2008;1;0;0.990827880016361;0;16;1
21.04.2008;2;0;1.4947232905153103;0;27;1
21.04.2008;3;0;1.11357135004614;0;21;1
21.04.2008;4;0;;1;23;1
21.04.2008;5;0;1.39127688631842;0;21;1
21.04.2008;6;0;;1;25;1
21.04.2008;7;0;1.12323842272477;0;20;1
21.04.2008;8;0;1.32367494741885;0;25;1
22.04.2008;1;0;0.9695113326146141;0;16;1
22.04.2008;2;0;1.4930081519798701;0;27;1
22.04.2008;3;0;;1;22;1
22.04.2008;4;0;1.20697678414397;0;23;1
22.04.2008;5;0;1.38451065681306;0;21;1
22.04.2008;6;0;;1;26;1
22.04.2008;7;0;1.13096434816;0;20;1
22.04.2008;8;0;1.32982985558744;0;25;1
23.04.2008;1;0;;1;17;1
23.04.2008;2;0;1.50312190447425;0;27;1
23.04.2008;3;0;;1;23;1
23.04.2008;4;0;1.20470196805665;0;23;1
23.04.2008;5;0;;1;22;1
23.04.2008;6;0;1.08107398774278;0;26;1
23.04.2008;7;0;1.1488452000836;0;20;1
23.04.2008;8;0;1.33908904404785;0;25;1
24.04.2008;1;0;0.9601980685779549;0;17;1
24.04.2008;2;0;1.49668349459447;0;27;1
24.04.2008;3;0;;1;24;1
24.04.2008;4;0;;1;24;1
24.04.2008;5;0;;1;23;1
24.04.2008;6;0;1.05936740192238;0;26;1
24.04.2008;7;0;;1;21;1
24.04.2008;8;0;;1;26;1
25.04.2008;1;0;;1;18;1
25.04.2008;2;0;1.52446935240321;0;27;1
25.04.2008;3;0;1.15531470447118;0;24;1
25.04.2008;4;0;1.2302571985356499;0;24;1
25.04.2008;5;0;;1;24;1
25.04.2008;6;0;1.07784259166446;0;26;1
25.04.2008;7;0;1.2073698719647599;0;21;1
25.04.2008;8;0;1.3788362648733101;0;26;1
26.04.2008;1;0;0.9782172711886691;0;18;1
26.04.2008;2;0;1.5162718609822399;0;27;1
26.04.2008;3;0;1.1512646799709099;0;24;1
26.04.2008;4;0;;1;25;1
26.04.2008;5;0;1.42395553335828;0;24;1
26.04.2008;6;0;1.05610203255952;0;26;1
26.04.2008;7;0;1.2342861918327699;0;21;1
26.04.2008;8;0;;1;27;1
27.04.2008;1;0;0.937146957372142;0;18;1
27.04.2008;2;0;1.47593662410124;0;27;1
27.04.2008;3;0;1.12514821856697;0;24;1
27.04.2008;4;0;;1;26;1
27.04.2008;5;0;;1;25;1
27.04.2008;6;0;1.00227775470016;0;26;1
27.04.2008;7;0;;1;22;1
27.04.2008;8;0;1.3710181717367;0;27;1
28.04.2008;1;0;0.9372981769265529;0;18;1
28.04.2008;2;0;1.4728055747347302;0;27;1
28.04.2008;3;0;1.12174415179417;0;24;1
28.04.2008;4;0;1.18187338139212;0;26;1
28.04.2008;5;0;1.38840827604171;0;25;1
28.04.2008;6;0;0.9849741721663331;0;26;1
28.04.2008;7;0;1.22661585332127;0;22;1
28.04.2008;8;0;1.3817965932951102;0;27;1
29.04.2008;1;0;0.946309019527292;0;18;1
29.04.2008;2;0;1.47096232248787;0;27;1
29.04.2008;3;0;1.10875482779165;0;24;1
29.04.2008;4;0;;1;27;1
29.04.2008;5;0;;1;26;1
29.04.2008;6;0;0.986493114943956;0;26;1
29.04.2008;7;0;1.2279435157377;0;22;1
29.04.2008;8;0;;1;28;1
30.04.2008;1;0;0.9591002667379258;0;18;1
30.04.2008;2;0;1.45928794837249;0;27;1
30.04.2008;3;0;1.1072363527479498;0;24;1
30.04.2008;4;0;1.17909400492886;0;27;1
30.04.2008;5;0;1.4017970713129198;0;26;1
30.04.2008;6;0;0.9768660827212711;0;26;1
30.04.2008;7;0;1.22290244742317;0;22;1
30.04.2008;8;0;1.38928254957288;0;28;1
01.05.2008;1;0;1.0715902789268599;0;18;1
01.05.2008;2;0;1.56182916613429;0;27;1
01.05.2008;3;0;1.2099433940332;0;24;1
01.05.2008;4;0;1.28155665261634;0;27;1
01.05.2008;5;0;;1;27;1
01.05.2008;6;0;1.0647181219814301;0;26;1
01.05.2008;7;0;1.30487505741393;0;22;1
01.05.2008;8;0;1.50238536200321;0;28;1
02.05.2008;1;0;;1;19;1
02.05.2008;2;0;;1;28;1
02.05.2008;3;0;1.24463711695982;0;24;1
02.05.2008;4;0;;1;28;1
02.05.2008;5;0;;1;28;1
02.05.2008;6;0;1.08770026421278;0;26;1
02.05.2008;7;0;;1;23;1
02.05.2008;8;0;1.5511169904356998;0;28;1
03.05.2008;1;0;;1;20;1
03.05.2008;2;0;1.6099439690423798;0;28;1
03.05.2008;3;0;;1;25;1
03.05.2008;4;0;1.32343771311614;0;28;1
03.05.2008;5;0;1.56429990220669;0;28;1
03.05.2008;6;0;;1;27;1
03.05.2008;7;0;1.32912614589163;0;23;1
03.05.2008;8;0;1.5615706219011998;0;28;1
04.05.2008;1;0;1.09585965807476;0;20;1
04.05.2008;2;0;1.5927828916301399;0;28;1
04.05.2008;3;0;;1;26;1
04.05.2008;4;0;;1;29;1
04.05.2008;5;0;1.54964680460532;0;28;1
04.05.2008;6;0;1.06122675063406;0;27;1
04.05.2008;7;0;1.30548174234294;0;23;1
04.05.2008;8;0;1.54177980365061;0;28;1
05.05.2008;1;0;;1;21;1
05.05.2008;2;0;1.60428082213092;0;28;1
05.05.2008;3;0;1.2106327422046599;0;26;1
05.05.2008;4;0;1.31488717221707;0;29;1
05.05.2008;5;0;1.55681157335083;0;28;1
05.05.2008;6;0;1.0620622112098899;0;27;1
05.05.2008;7;0;1.32057137370539;0;23;1
05.05.2008;8;0;1.54178601201344;0;28;1
06.05.2008;1;0;1.12578359044539;0;21;1
06.05.2008;2;0;1.6111469151158702;0;28;1
06.05.2008;3;0;;1;27;1
06.05.2008;4;0;1.32301697368948;0;29;1
06.05.2008;5;0;;1;29;1
06.05.2008;6;0;1.05512333516996;0;27;1
06.05.2008;7;0;1.33120033488178;0;23;1
06.05.2008;8;0;1.55618158004226;0;28;1
07.05.2008;1;0;1.1337931073421001;0;21;1
07.05.2008;2;0;;1;29;1
07.05.2008;3;0;1.2410685038693001;0;27;1
07.05.2008;4;0;1.3279224393500701;0;29;1
07.05.2008;5;0;;1;30;1
07.05.2008;6;0;1.0428650756096098;0;27;1
07.05.2008;7;0;1.32741091386146;0;23;1
07.05.2008;8;0;1.56935703690773;0;28;1
08.05.2008;1;0;1.13440922103352;0;21;1
08.05.2008;2;0;;1;30;1
08.05.2008;3;0;;1;28;1
08.05.2008;4;0;1.33233700803123;0;29;1
08.05.2008;5;0;1.54114405100015;0;30;1
08.05.2008;6;0;1.04032985152924;0;27;1
08.05.2008;7;0;1.32338318867141;0;23;1
08.05.2008;8;0;1.5756127814019998;0;28;1
09.05.2008;1;0;1.16302137045223;0;21;1
09.05.2008;2;0;1.67366031869434;0;30;1
09.05.2008;3;0;1.30630304303121;0;28;1
09.05.2008;4;0;;1;30;1
09.05.2008;5;0;1.56091233318621;0;30;1
09.05.2008;6;0;1.06762523248535;0;27;1
09.05.2008;7;0;1.3559868019581003;0;23;1
09.05.2008;8;0;1.6186159867760899;0;28;1
10.05.2008;1;0;1.1702702428804999;0;21;1
10.05.2008;2;0;;1;31;1
10.05.2008;3;0;1.3216758004204199;0;28;1
10.05.2008;4;0;1.35060089190628;0;30;1
10.05.2008;5;0;1.55978979384395;0;30;1
10.05.2008;6;0;1.06296472537781;0;27;1
10.05.2008;7;0;;1;24;1
10.05.2008;8;0;1.62632185089704;0;28;1
11.05.2008;1;0;1.1568997619254198;0;21;1
11.05.2008;2;0;1.68302414153873;0;31;1
11.05.2008;3;0;;1;29;1
11.05.2008;4;0;1.31251870268476;0;30;1
11.05.2008;5;0;1.54762583019706;0;30;1
11.05.2008;6;0;;1;28;1
11.05.2008;7;0;1.33006732831625;0;24;1
11.05.2008;8;0;;1;29;1
12.05.2008;1;0;1.16869193521454;0;21;1
12.05.2008;2;0;1.6936079645711397;0;31;1
12.05.2008;3;0;1.30743858973713;0;29;1
12.05.2008;4;0;1.29198365707157;0;30;1
12.05.2008;5;0;1.5571574717642298;0;30;1
12.05.2008;6;0;;1;29;1
12.05.2008;7;0;1.31823176764558;0;24;1
12.05.2008;8;0;1.6102433334601598;0;29;1
13.05.2008;1;0;;1;22;1
13.05.2008;2;0;1.68558222613618;0;31;1
13.05.2008;3;0;1.31364101441107;0;29;1
13.05.2008;4;0;;1;31;1
13.05.2008;5;0;1.5623672348316398;0;30;1
13.05.2008;6;0;1.01535684642504;0;29;1
13.05.2008;7;0;1.32013842489599;0;24;1
13.05.2008;8;0;1.6063503773942398;0;29;1
14.05.2008;1;0;1.18680619430943;0;22;1
14.05.2008;2;0;1.6573706806129802;0;31;1
14.05.2008;3;0;1.30900323818923;0;29;1
14.05.2008;4;0;1.27105447799709;0;31;1
14.05.2008;5;0;1.55138214854289;0;30;1
14.05.2008;6;0;1.0034836012228299;0;29;1
14.05.2008;7;0;1.31823690934228;0;24;1
14.05.2008;8;0;;1;30;1
15.05.2008;1;0;;1;23;1
15.05.2008;2;0;;1;32;1
15.05.2008;3;0;1.32223186590653;0;29;1
15.05.2008;4;0;1.27783226539778;0;31;1
15.05.2008;5;0;1.5490236343554602;0;30;1
15.05.2008;6;0;;1;30;1
15.05.2008;7;0;;1;25;1
15.05.2008;8;0;1.60868477870922;0;30;1
16.05.2008;1;0;1.21941144840227;0;23;1
16.05.2008;2;0;1.6537957447026699;0;32;1
16.05.2008;3;0;1.35911114968574;0;29;1
16.05.2008;4;0;;1;32;1
16.05.2008;5;0;1.56320823276133;0;30;1
16.05.2008;6;0;1.0238465310465898;0;30;1
16.05.2008;7;0;1.35244417257623;0;25;1
16.05.2008;8;0;1.6425557027943603;0;30;1
17.05.2008;1;0;1.21987106186766;0;23;1
17.05.2008;2;0;1.64737716498421;0;32;1
17.05.2008;3;0;1.3572951051721298;0;29;1
17.05.2008;4;0;1.29247812036121;0;32;1
17.05.2008;5;0;1.55068322830847;0;30;1
17.05.2008;6;0;1.02684094775011;0;30;1
17.05.2008;7;0;1.35035498041244;0;25;1
17.05.2008;8;0;1.6475798692176398;0;30;1
18.05.2008;1;0;1.1799034234471;0;23;1
18.05.2008;2;0;1.6213516815528999;0;32;1
18.05.2008;3;0;1.31619682094703;0;29;1
18.05.2008;4;0;;1;33;1
18.05.2008;5;0;1.50434845176289;0;30;1
18.05.2008;6;0;0.9968908964730071;0;30;1
18.05.2008;7;0;1.30747662393166;0;25;1
18.05.2008;8;0;1.61358997120424;0;30;1
19.05.2008;1;0;;1;24;1
19.05.2008;2;0;1.61246664114228;0;32;1
19.05.2008;3;0;1.31275943502054;0;29;1
19.05.2008;4;0;1.24584141835744;0;33;1
19.05.2008;5;0;1.50437776542016;0;30;1
19.05.2008;6;0;;1;31;1
19.05.2008;7;0;1.2918928582837599;0;25;1
19.05.2008;8;0;1.61798857705225;0;30;1
20.05.2008;1;0;1.17335008764095;0;24;1
20.05.2008;2;0;;1;33;1
20.05.2008;3;0;1.30949361279834;0;29;1
20.05.2008;4;0;1.2410304825783;0;33;1
20.05.2008;5;0;1.5191754216391;0;30;1
20.05.2008;6;0;0.989964565995319;0;31;1
20.05.2008;7;0;1.2899195733667501;0;25;1
20.05.2008;8;0;1.61790217853949;0;30;1
21.05.2008;1;0;1.1704885302069898;0;24;1
21.05.2008;2;0;;1;34;1
21.05.2008;3;0;;1;30;1
21.05.2008;4;0;1.2236992610533501;0;33;1
21.05.2008;5;0;1.5232587672459799;0;30;1
21.05.2008;6;0;0.983012495871727;0;31;1
21.05.2008;7;0;;1;26;1
21.05.2008;8;0;1.60839870723149;0;30;1
22.05.2008;1;0;;1;25;1
22.05.2008;2;0;1.5880217672840602;0;34;1
22.05.2008;3;0;1.30371116668478;0;30;1
22.05.2008;4;0;;1;34;1
22.05.2008;5;0;1.5266530148194701;0;30;1
22.05.2008;6;0;0.996323960432125;0;31;1
22.05.2008;7;0;1.28635666194839;0;26;1
22.05.2008;8;0;1.6015866073941498;0;30;1
23.05.2008;1;0;1.2010297409412098;0;25;1
23.05.2008;2;0;1.6113345207012901;0;34;1
23.05.2008;3;0;1.31623801680572;0;30;1
23.05.2008;4;0;1.2576447926697198;0;34;1
23.05.2008;5;0;;1;31;1
23.05.2008;6;0;1.01813171892902;0;31;1
23.05.2008;7;0;1.31707063360249;0;26;1
23.05.2008;8;0;1.61565476085989;0;30;1
24.05.2008;1;0;1.19670851988739;0;25;1
24.05.2008;2;0;;1;35;1
24.05.2008;3;0;1.3081819228123;0;30;1
24.05.2008;4;0;1.26690496419844;0;34;1
24.05.2008;5;0;1.5497244727829298;0;31;1
24.05.2008;6;0;1.0236022131873501;0;31;1
24.05.2008;7;0;;1;27;1
24.05.2008;8;0;1.59924051426371;0;30;1
25.05.2008;1;0;1.1524264197793102;0;25;1
25.05.2008;2;0;1.590388161663;0;35;1
25.05.2008;3;0;1.27035723987822;0;30;1
25.05.2008;4;0;;1;35;1
25.05.2008;5;0;1.52469025676341;0;31;1
25.05.2008;6;0;1.00297688627852;0;31;1
25.05.2008;7;0;1.29495843745871;0;27;1
25.05.2008;8;0;1.5585539616017199;0;30;1
26.05.2008;1;0;1.14168870748947;0;25;1
26.05.2008;2;0;1.5943338437411;0;35;1
26.05.2008;3;0;1.2843907267165;0;30;1
26.05.2008;4;0;1.2434263641845902;0;35;1
26.05.2008;5;0;1.52376604855764;0;31;1
26.05.2008;6;0;1.01514722240379;0;31;1
26.05.2008;7;0;1.2993416731807799;0;27;1
26.05.2008;8;0;1.55961260873595;0;30;1
27.05.2008;1;0;1.1335161468591297;0;25;1
27.05.2008;2;0;1.60730048771593;0;35;1
27.05.2008;3;0;1.2939179463926298;0;30;1
27.05.2008;4;0;;1;36;1
27.05.2008;5;0;1.51984586285146;0;31;1
